"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MIAT",1.13772330346884e-20,0.519026509734267,0.174,0.057,2.27544660693767e-17,"5","MIAT"
"GLUL2",1.43753961267996e-20,1.34276388256224,0.776,0.868,2.87507922535993e-17,"5","GLUL"
"TRIM92",1.60804084686913e-20,0.914588842316128,0.407,0.206,3.21608169373825e-17,"5","TRIM9"
"FHL1",2.0294595212239e-20,0.635390807311898,0.267,0.114,4.0589190424478e-17,"5","FHL1"
"PITPNC1",2.3325412995917e-20,0.892131107844242,0.276,0.128,4.66508259918339e-17,"5","PITPNC1"
"C1orf21",3.8136490073839e-20,0.354559948577032,0.198,0.071,7.62729801476779e-17,"5","C1orf21"
"FUT92",4.10545412013172e-20,1.02091833683356,0.387,0.198,8.21090824026344e-17,"5","FUT9"
"TLE1",4.89225669641389e-20,0.667702833679563,0.285,0.113,9.78451339282778e-17,"5","TLE1"
"MYBPC1",1.62580146466582e-19,0.647850936004627,0.131,0.037,3.25160292933165e-16,"5","MYBPC1"
"WNT7B",1.65939208942945e-19,0.484227705472467,0.137,0.037,3.31878417885891e-16,"5","WNT7B"
"ATP13A4",1.98222472480709e-19,0.311874498322581,0.145,0.035,3.96444944961418e-16,"5","ATP13A4"
"BTBD17",3.516299700506e-19,0.461929284627947,0.172,0.051,7.03259940101199e-16,"5","BTBD17"
"NRCAM",3.82675801742011e-19,1.05529514011239,0.212,0.074,7.65351603484022e-16,"5","NRCAM"
"FAM181B1",5.06921552151136e-19,0.999258522823177,0.34,0.157,1.01384310430227e-15,"5","FAM181B"
"IGFBP7",5.76792513458723e-19,2.19289087644715,0.253,0.111,1.15358502691745e-15,"5","IGFBP7"
"DPYSL22",7.7263780858407e-19,1.15750568446964,0.753,0.591,1.54527561716814e-15,"5","DPYSL2"
"AK52",1.60898812812703e-18,0.340169612215788,0.105,0.27,3.21797625625405e-15,"5","AK5"
"DST2",3.58064910755142e-18,1.23452727886789,0.672,0.541,7.16129821510283e-15,"5","DST"
"LGALS3",6.02617519396015e-18,1.07235902854061,0.206,0.044,1.20523503879203e-14,"5","LGALS3"
"SEMA4A",6.89350274752378e-18,0.305141541103222,0.183,0.072,1.37870054950476e-14,"5","SEMA4A"
"DOCK52",7.37850362881628e-18,1.28704987029532,0.477,0.288,1.47570072576326e-14,"5","DOCK5"
"COL16A11",8.07044052118268e-18,0.789089660880683,0.27,0.098,1.61408810423654e-14,"5","COL16A1"
"SELENOW2",8.24899197990273e-18,1.1555976326854,0.721,0.556,1.64979839598055e-14,"5","SELENOW"
"GPR37L12",8.26395205584561e-18,1.54418839422606,0.36,0.196,1.65279041116912e-14,"5","GPR37L1"
"NR1D11",9.67985058387185e-18,0.54240498566106,0.233,0.101,1.93597011677437e-14,"5","NR1D1"
"LFNG",1.03302971618959e-17,0.687002980298561,0.212,0.093,2.06605943237918e-14,"5","LFNG"
"QKI2",1.65283343378365e-17,0.858115468194631,0.791,0.72,3.3056668675673e-14,"5","QKI"
"CNN31",1.96150484708355e-17,1.54718810217133,0.372,0.23,3.92300969416709e-14,"5","CNN3"
"TTYH12",2.46544978117042e-17,2.53875625419181,0.5,0.35,4.93089956234084e-14,"5","TTYH1"
"PTN2",3.22733496439029e-17,1.97780354970691,0.549,0.403,6.45466992878057e-14,"5","PTN"
"NLGN4X1",3.50561759059461e-17,0.514789135498113,0.279,0.121,7.01123518118923e-14,"5","NLGN4X"
"CNP2",5.25276515081774e-17,0.852008577912461,0.683,0.476,1.05055303016355e-13,"5","CNP"
"TUBB2A",5.78100938704735e-17,1.19037570277767,0.381,0.219,1.15620187740947e-13,"5","TUBB2A"
"MT2A2",1.01118863611217e-16,1.09535952233459,0.645,0.513,2.02237727222435e-13,"5","MT2A"
"MT1X1",1.03141773157683e-16,2.38093892523527,0.387,0.215,2.06283546315365e-13,"5","MT1X"
"ASPHD12",1.37577115941234e-16,0.30548625029923,0.105,0.179,2.75154231882467e-13,"5","ASPHD1"
"SEC14L52",1.44301708938837e-16,0.49277995464009,0.105,0.235,2.88603417877674e-13,"5","SEC14L5"
"RGMA",1.59934107621008e-16,0.547955700032306,0.151,0.031,3.19868215242015e-13,"5","RGMA"
"IZUMO4",1.65637031993163e-16,0.656714320846351,0.25,0.105,3.31274063986326e-13,"5","IZUMO4"
"BMP7",1.76390971388588e-16,0.704015333086733,0.256,0.116,3.52781942777176e-13,"5","BMP7"
"SLC44A12",2.70474133551359e-16,1.26764555818412,0.625,0.49,5.40948267102719e-13,"5","SLC44A1"
"SEPT72",3.17565551288543e-16,0.803553600960175,0.738,0.632,6.35131102577087e-13,"5","SEPT7"
"NFIB2",3.28592815845709e-16,0.97833222471562,0.36,0.198,6.57185631691418e-13,"5","NFIB"
"KLK62",1.68453492228127e-15,0.471280614844245,0.145,0.298,3.36906984456253e-12,"5","KLK6"
"TMEM132A",1.87129885757514e-15,1.2418017049013,0.227,0.073,3.74259771515028e-12,"5","TMEM132A"
"SOD3",2.0697478621355e-15,0.532881933746348,0.218,0.093,4.139495724271e-12,"5","SOD3"
"APLP12",2.37799642157476e-15,0.930679238593784,0.622,0.42,4.75599284314952e-12,"5","APLP1"
"SPON1",4.88641907786035e-15,0.600291162413542,0.125,0.028,9.77283815572071e-12,"5","SPON1"
"GNAO12",4.93399389952575e-15,1.11409915879969,0.488,0.31,9.86798779905149e-12,"5","GNAO1"
"ITGA22",6.6469861836906e-15,0.590622182035813,0.073,0.129,1.32939723673812e-11,"5","ITGA2"
"GLUD12",6.96831763318398e-15,1.58089160960508,0.483,0.349,1.3936635266368e-11,"5","GLUD1"
"TMEM132B",1.00858469203173e-14,0.278703129279888,0.177,0.07,2.01716938406345e-11,"5","TMEM132B"
"NCAM12",1.67486001662625e-14,1.20810284350846,0.532,0.353,3.3497200332525e-11,"5","NCAM1"
"HES1",2.19606785347824e-14,0.565266814085095,0.154,0.065,4.39213570695647e-11,"5","HES1"
"CLU",2.74088895699413e-14,4.78985701203091,0.483,0.374,5.48177791398827e-11,"5","CLU"
"SLC35F1",3.17842445337781e-14,0.278757782321886,0.102,0.029,6.35684890675562e-11,"5","SLC35F1"
"HIST1H4H",3.38004417857782e-14,0.294873744498079,0.209,0.1,6.76008835715564e-11,"5","HIST1H4H"
"PDIA2",3.84234020913674e-14,0.274764856412121,0.169,0.054,7.68468041827348e-11,"5","PDIA2"
"FLNA",3.95765434979508e-14,0.278225671757245,0.148,0.053,7.91530869959015e-11,"5","FLNA"
"TMEM1442",4.51257799894666e-14,1.13225800699892,0.578,0.452,9.02515599789333e-11,"5","TMEM144"
"ZNF521",6.27676048325708e-14,0.305759864649407,0.18,0.069,1.25535209665142e-10,"5","ZNF521"
"TMCC22",7.75473669391417e-14,0.530343007683099,0.076,0.171,1.55094733878284e-10,"5","TMCC2"
"TSC22D12",9.79608791750708e-14,1.16818287099824,0.483,0.344,1.95921758350142e-10,"5","TSC22D1"
"BRSK12",9.82185765257584e-14,0.350580819341135,0.125,0.22,1.96437153051517e-10,"5","BRSK1"
"S100A6",1.41874125240752e-13,0.46867010441547,0.294,0.162,2.83748250481505e-10,"5","S100A6"
"IL1RAPL12",2.34201961097144e-13,0.292623018752409,0.096,0.161,4.68403922194289e-10,"5","IL1RAPL1"
"PLP12",3.52938648884601e-13,0.795356386329478,0.779,0.694,7.05877297769202e-10,"5","PLP1"
"CHADL2",4.268752023436e-13,0.540991783114824,0.128,0.233,8.537504046872e-10,"5","CHADL"
"SVIP2",4.30196654877118e-13,0.362955324588477,0.209,0.381,8.60393309754237e-10,"5","SVIP"
"ACOT11",4.42548417511017e-13,0.575413212746749,0.16,0.069,8.85096835022035e-10,"5","ACOT11"
"FAM213A",4.66672764706822e-13,1.13319850522684,0.288,0.173,9.33345529413644e-10,"5","FAM213A"
"PPP1R16B2",5.5925989764057e-13,0.3146718221167,0.122,0.198,1.11851979528114e-09,"5","PPP1R16B"
"MAPK10",7.71276834371502e-13,0.72331511367651,0.39,0.251,1.542553668743e-09,"5","MAPK10"
"RHBDF1",8.8416608917082e-13,0.257965054459587,0.154,0.059,1.76833217834164e-09,"5","RHBDF1"
"RRAS2",1.00714808845782e-12,0.255038097230277,0.241,0.121,2.01429617691564e-09,"5","RRAS2"
"PALM",1.13454804073838e-12,0.469863044101749,0.189,0.074,2.26909608147675e-09,"5","PALM"
"PLIN5",1.54813272815861e-12,0.424759422153703,0.134,0.05,3.09626545631723e-09,"5","PLIN5"
"MRVI1",1.62283115497371e-12,0.673481476639604,0.203,0.082,3.24566230994741e-09,"5","MRVI1"
"APCDD1",1.71233224357312e-12,0.948055613173086,0.355,0.209,3.42466448714624e-09,"5","APCDD1"
"SCARA3",2.00791627648347e-12,0.794073831086788,0.166,0.035,4.01583255296694e-09,"5","SCARA3"
"ARL4C",2.2835482973247e-12,0.365488076459928,0.105,0.05,4.5670965946494e-09,"5","ARL4C"
"CNTN22",3.42804483356545e-12,1.12293726265074,0.503,0.378,6.85608966713091e-09,"5","CNTN2"
"SDC4",3.69693527963822e-12,1.66308478632472,0.238,0.054,7.39387055927644e-09,"5","SDC4"
"CD92",3.83184644701182e-12,0.588927266633416,0.599,0.421,7.66369289402364e-09,"5","CD9"
"SLC1A4",4.51640136860818e-12,0.933031633326549,0.311,0.176,9.03280273721636e-09,"5","SLC1A4"
"LIFR2",4.60606154791089e-12,0.963053631415167,0.448,0.298,9.21212309582178e-09,"5","LIFR"
"RGN1",4.76454856207016e-12,0.468351586309216,0.201,0.073,9.52909712414033e-09,"5","RGN"
"HAGHL",6.00582941920112e-12,0.727221853078418,0.265,0.113,1.20116588384022e-08,"5","HAGHL"
"KCNN3",6.08307922464558e-12,0.670642410946027,0.186,0.053,1.21661584492912e-08,"5","KCNN3"
"SCD2",6.22024825208209e-12,0.9858853875704,0.584,0.429,1.24404965041642e-08,"5","SCD"
"RTN32",6.43935884949567e-12,1.10089190448858,0.631,0.501,1.28787176989913e-08,"5","RTN3"
"PBXIP1",6.85072547606399e-12,0.695150405193002,0.253,0.143,1.3701450952128e-08,"5","PBXIP1"
"MT1E1",6.98496718966853e-12,2.34292463207615,0.358,0.186,1.39699343793371e-08,"5","MT1E"
"NPDC12",7.99459144542138e-12,0.7020924640277,0.308,0.148,1.59891828908428e-08,"5","NPDC1"
"AGT",9.25899010170587e-12,2.75448185598706,0.285,0.13,1.85179802034117e-08,"5","AGT"
"TMEM1252",1.0343061674049e-11,0.595315344015581,0.157,0.281,2.06861233480981e-08,"5","TMEM125"
"BBOX1",1.98015450447844e-11,0.640187851815998,0.108,0.025,3.96030900895688e-08,"5","BBOX1"
"HMGCS12",2.08039781473118e-11,0.428268484119597,0.32,0.202,4.16079562946237e-08,"5","HMGCS1"
"OLFM1",2.17141340100321e-11,0.873879951277111,0.201,0.075,4.34282680200643e-08,"5","OLFM1"
"MAL2",2.85594639129763e-11,0.796597425293919,0.576,0.431,5.71189278259525e-08,"5","MAL"
"BEX32",3.18117175953169e-11,1.04655513919164,0.535,0.416,6.36234351906339e-08,"5","BEX3"
"AL391807.12",3.55385913928398e-11,1.03246547403686,0.363,0.216,7.10771827856796e-08,"5","AL391807.1"
"EMP3",3.65469611883564e-11,0.262038044830101,0.189,0.109,7.30939223767127e-08,"5","EMP3"
"MOB3B2",4.38347986131968e-11,0.645747539355713,0.119,0.244,8.76695972263936e-08,"5","MOB3B"
"IPO132",4.92545610635563e-11,0.323872151980238,0.16,0.304,9.85091221271126e-08,"5","IPO13"
"FJX1",5.05920199419449e-11,0.616583080775541,0.154,0.042,1.0118403988389e-07,"5","FJX1"
"FA2H2",5.61891814121126e-11,0.304046302939793,0.154,0.311,1.12378362824225e-07,"5","FA2H"
"THBS22",6.72421801415174e-11,0.466344524487334,0.105,0.164,1.34484360283035e-07,"5","THBS2"
"PMP222",8.21599969256873e-11,1.08739071253704,0.555,0.418,1.64319993851375e-07,"5","PMP22"
"ANKIB12",1.29286234212652e-10,0.328801076792193,0.166,0.331,2.58572468425304e-07,"5","ANKIB1"
"MVK2",1.69129445593543e-10,0.272805286839632,0.137,0.257,3.38258891187086e-07,"5","MVK"
"FNBP12",2.08315997870993e-10,1.17607469601581,0.497,0.372,4.16631995741985e-07,"5","FNBP1"
"SLC6A12",2.16326575036253e-10,1.52985885388888,0.445,0.305,4.32653150072506e-07,"5","SLC6A1"
"PROX12",4.19284920827746e-10,0.534428984067836,0.183,0.343,8.38569841655491e-07,"5","PROX1"
"FEZ12",4.359434330569e-10,1.0603659201939,0.599,0.459,8.71886866113801e-07,"5","FEZ1"
"AL139246.5",4.53158941117077e-10,0.305262759984428,0.11,0.045,9.06317882234154e-07,"5","AL139246.5"
"NPAS32",5.09557165822296e-10,1.13157719845386,0.346,0.191,1.01911433164459e-06,"5","NPAS3"
"PCSK62",6.5078362608575e-10,0.363061489825378,0.145,0.24,1.3015672521715e-06,"5","PCSK6"
"RBM11",6.98127088433792e-10,0.318153040710297,0.206,0.109,1.39625417686758e-06,"5","RBM11"
"STK392",8.04688161791915e-10,0.266042340337792,0.148,0.213,1.60937632358383e-06,"5","STK39"
"PEBP12",1.03128862011657e-09,0.949549441127079,0.695,0.605,2.06257724023313e-06,"5","PEBP1"
"PLPP22",1.05261033808872e-09,0.607279274006067,0.157,0.264,2.10522067617744e-06,"5","PLPP2"
"FYN2",1.10366979090281e-09,0.457416946834123,0.378,0.235,2.20733958180562e-06,"5","FYN"
"CDH192",1.4943962170977e-09,0.730951382368275,0.148,0.232,2.98879243419541e-06,"5","CDH19"
"COL9A32",1.5714655074721e-09,0.347199445102877,0.128,0.17,3.1429310149442e-06,"5","COL9A3"
"SLC25A482",2.05284964649145e-09,0.65369947162341,0.366,0.225,4.10569929298289e-06,"5","SLC25A48"
"LRRC4B2",2.11515649040045e-09,0.351878763465071,0.253,0.134,4.23031298080089e-06,"5","LRRC4B"
"PLEKHA12",2.39441734819011e-09,0.468901771171486,0.244,0.427,4.78883469638022e-06,"5","PLEKHA1"
"PPP1R14A2",2.43874502998931e-09,1.21884197510816,0.541,0.422,4.87749005997861e-06,"5","PPP1R14A"
"DHCR242",2.55378272928736e-09,0.556300505831138,0.078,0.138,5.10756545857471e-06,"5","DHCR24"
"TTLL41",2.92452435828781e-09,0.457889138764212,0.186,0.099,5.84904871657562e-06,"5","TTLL4"
"IFT802",4.48683290108132e-09,0.83564859293125,0.297,0.206,8.97366580216265e-06,"5","IFT80"
"RAMP1",6.13678761305929e-09,1.13757385903944,0.34,0.249,1.22735752261186e-05,"5","RAMP1"
"PHGDH2",6.38686423670324e-09,1.20541214248993,0.384,0.257,1.27737284734065e-05,"5","PHGDH"
"NOVA12",6.92449598453558e-09,0.926164097712729,0.41,0.287,1.38489919690712e-05,"5","NOVA1"
"PPFIA22",7.83595464101987e-09,0.433156357717238,0.116,0.168,1.56719092820397e-05,"5","PPFIA2"
"TMEM151A2",1.05014079609552e-08,0.577625175602437,0.154,0.231,2.10028159219105e-05,"5","TMEM151A"
"GCSH2",1.24809936672336e-08,0.957511549077851,0.453,0.349,2.49619873344672e-05,"5","GCSH"
"ID11",1.29628941111893e-08,0.28612588318275,0.282,0.188,2.59257882223786e-05,"5","ID1"
"SOX5",1.31786651344278e-08,0.367914873823647,0.108,0.047,2.63573302688556e-05,"5","SOX5"
"FSTL5",1.47970394053839e-08,0.258536295831395,0.105,0.046,2.95940788107677e-05,"5","FSTL5"
"IGSF112",1.61505688769374e-08,0.578598659852846,0.285,0.171,3.23011377538747e-05,"5","IGSF11"
"HBS1L2",1.62300529174377e-08,0.390395283134717,0.195,0.321,3.24601058348754e-05,"5","HBS1L"
"CTNND22",1.800307193766e-08,0.580205151348334,0.372,0.245,3.600614387532e-05,"5","CTNND2"
"SOX102",2.2162424681959e-08,0.382378740916544,0.151,0.266,4.4324849363918e-05,"5","SOX10"
"MAPT2",2.62909745637124e-08,0.889036221446477,0.401,0.287,5.25819491274249e-05,"5","MAPT"
"EFS2",3.51939748638831e-08,0.410064435721355,0.142,0.213,7.03879497277663e-05,"5","EFS"
"CADM22",3.58761927249538e-08,1.12703640581081,0.448,0.329,7.17523854499076e-05,"5","CADM2"
"WASF12",4.45185028434064e-08,0.262643197676737,0.105,0.17,8.90370056868128e-05,"5","WASF1"
"P2RY1",5.01506274435823e-08,0.545440242771489,0.122,0.076,0.000100301254887165,"5","P2RY1"
"C16orf89",6.63921579817272e-08,0.786405337888276,0.166,0.093,0.000132784315963454,"5","C16orf89"
"BCAS12",7.42759542148748e-08,0.273874523983967,0.215,0.332,0.00014855190842975,"5","BCAS1"
"EGLN32",7.70704242087156e-08,0.323072313251036,0.256,0.158,0.000154140848417431,"5","EGLN3"
"NAT8L",7.85312168003381e-08,0.981051932147633,0.276,0.163,0.000157062433600676,"5","NAT8L"
"IGSF82",8.3870185639716e-08,0.592093201181039,0.25,0.388,0.000167740371279432,"5","IGSF8"
"SERPINE2",8.56331244948325e-08,2.76757168809212,0.311,0.128,0.000171266248989665,"5","SERPINE2"
"ADD12",8.64459766554051e-08,0.847910240438385,0.506,0.405,0.00017289195331081,"5","ADD1"
"CERCAM2",9.21500543871323e-08,1.78973847846433,0.398,0.331,0.000184300108774265,"5","CERCAM"
"SEZ6L22",9.36712524667566e-08,0.435979723885359,0.285,0.164,0.000187342504933513,"5","SEZ6L2"
"PEX5L2",1.13329557711361e-07,0.608481560599276,0.186,0.322,0.000226659115422723,"5","PEX5L"
"ZBTB202",1.14618346316794e-07,1.02166864142529,0.596,0.543,0.000229236692633589,"5","ZBTB20"
"ADGRL31",1.17419358954556e-07,0.770818254204237,0.288,0.165,0.000234838717909113,"5","ADGRL3"
"EPB41L12",1.28719656444078e-07,0.58779147277704,0.311,0.199,0.000257439312888156,"5","EPB41L1"
"LYPD1",1.35255446301038e-07,0.399053667758864,0.102,0.046,0.000270510892602076,"5","LYPD1"
"CKB1",1.36579016914728e-07,1.69857958697236,0.666,0.833,0.000273158033829457,"5","CKB"
"OTUD7B2",1.38922359491026e-07,0.629630183041403,0.297,0.188,0.000277844718982053,"5","OTUD7B"
"DAAM22",1.46363170815484e-07,0.411606611214342,0.206,0.303,0.000292726341630968,"5","DAAM2"
"CEP972",1.70972281339236e-07,0.377120985374526,0.177,0.276,0.000341944562678472,"5","CEP97"
"KLHL322",1.72033144116342e-07,0.557175536241699,0.203,0.287,0.000344066288232683,"5","KLHL32"
"EFHD12",2.10480098573141e-07,0.582545068538494,0.517,0.402,0.000420960197146283,"5","EFHD1"
"SFRP12",2.50329055061276e-07,0.289603291925756,0.122,0.211,0.000500658110122553,"5","SFRP1"
"APBB22",2.53412948633764e-07,0.594366644269038,0.177,0.231,0.000506825897267528,"5","APBB2"
"PAQR62",2.64350532638583e-07,0.851995592857676,0.346,0.239,0.000528701065277166,"5","PAQR6"
"DTNA",2.70183529638855e-07,0.963167249714836,0.285,0.194,0.000540367059277711,"5","DTNA"
"ENPP22",2.79862847363598e-07,0.70755520371602,0.52,0.417,0.000559725694727197,"5","ENPP2"
"RHOU2",3.27921945362296e-07,0.841804393164335,0.538,0.423,0.000655843890724592,"5","RHOU"
"CLDN112",3.95476261919837e-07,1.03185828575801,0.5,0.423,0.000790952523839675,"5","CLDN11"
"SCD52",4.61497010389972e-07,0.982472909890838,0.561,0.44,0.000922994020779945,"5","SCD5"
"ENAH2",4.84002252986134e-07,0.562751987990935,0.291,0.185,0.000968004505972268,"5","ENAH"
"INPP12",5.03659474685639e-07,0.647126865970087,0.366,0.263,0.00100731894937128,"5","INPP1"
"ENDOD12",6.41655650994679e-07,0.350745027691177,0.224,0.329,0.00128331130198936,"5","ENDOD1"
"SMAD92",6.42990001060716e-07,0.520755906343234,0.267,0.157,0.00128598000212143,"5","SMAD9"
"CLIP42",6.44065581871555e-07,0.511663320816877,0.262,0.167,0.00128813116374311,"5","CLIP4"
"SNTA1",8.48877706525879e-07,1.29713813447188,0.256,0.112,0.00169775541305176,"5","SNTA1"
"CXADR2",9.24779432516489e-07,0.503418913470925,0.137,0.261,0.00184955886503298,"5","CXADR"
"SEMA3B2",9.82768740746243e-07,0.697988845930374,0.218,0.331,0.00196553748149249,"5","SEMA3B"
"PLEKHG32",9.83376337489598e-07,0.43840745099024,0.174,0.231,0.0019667526749792,"5","PLEKHG3"
"HCN22",1.0439252988626e-06,0.524873489804651,0.151,0.197,0.0020878505977252,"5","HCN2"
"PLXNB12",1.21359963475122e-06,0.888139205144614,0.372,0.25,0.00242719926950245,"5","PLXNB1"
"MBOAT22",1.29798087120711e-06,0.602536631683718,0.192,0.228,0.00259596174241422,"5","MBOAT2"
"MOBP2",1.49765331373363e-06,1.08483348712661,0.453,0.379,0.00299530662746727,"5","MOBP"
"NCOA72",1.51353776156954e-06,0.501868018258409,0.276,0.426,0.00302707552313908,"5","NCOA7"
"KIF21A2",1.57185133618617e-06,0.445147473282625,0.16,0.174,0.00314370267237234,"5","KIF21A"
"ABHD2",1.95164251960135e-06,0.610883716372188,0.291,0.194,0.0039032850392027,"5","ABHD2"
"SLITRK21",2.34416372136006e-06,0.868508562431412,0.238,0.118,0.00468832744272012,"5","SLITRK2"
"JAM32",2.86672402550816e-06,0.533408560013072,0.203,0.324,0.00573344805101631,"5","JAM3"
"NIPAL32",2.93924451338095e-06,0.390762465527329,0.227,0.34,0.0058784890267619,"5","NIPAL3"
"TMEM184B2",3.12535512276196e-06,0.699950767350925,0.34,0.272,0.00625071024552391,"5","TMEM184B"
"CHN1",3.78799192273399e-06,1.14996825506643,0.206,0.097,0.00757598384546799,"5","CHN1"
"RNF2202",3.93318646708194e-06,0.5654762781441,0.151,0.286,0.00786637293416389,"5","RNF220"
"LINC006322",4.21244355318281e-06,0.613645721677867,0.244,0.144,0.00842488710636563,"5","LINC00632"
"CLCN42",4.34573631466588e-06,0.460206701011073,0.166,0.252,0.00869147262933176,"5","CLCN4"
"IFITM31",4.39796623646927e-06,0.623196718395197,0.235,0.131,0.00879593247293853,"5","IFITM3"
"SERPINI12",4.44354789115609e-06,0.463275690642388,0.212,0.246,0.00888709578231219,"5","SERPINI1"
"GPR622",4.65759336844719e-06,0.30985337382607,0.14,0.176,0.00931518673689439,"5","GPR62"
"CLCN32",5.41884100368821e-06,0.916882439706337,0.424,0.347,0.0108376820073764,"5","CLCN3"
"IRF91",5.50105281931293e-06,0.287542729496985,0.122,0.232,0.0110021056386258,"5","IRF9"
"HHATL2",6.40366770477469e-06,0.938328237017466,0.247,0.089,0.0128073354095494,"5","HHATL"
"RALGDS2",6.9341216276422e-06,1.07124469804909,0.436,0.357,0.0138682432552844,"5","RALGDS"
"SLCO1A22",7.02794236248393e-06,0.753677421336189,0.233,0.316,0.0140558847249679,"5","SLCO1A2"
"HACD32",8.30780441544027e-06,1.15632679425096,0.419,0.349,0.0166156088308805,"5","HACD3"
"ITGB82",8.5054321461441e-06,0.633478051502799,0.366,0.255,0.0170108642922882,"5","ITGB8"
"EDIL32",8.63527711962835e-06,0.778640819194034,0.503,0.43,0.0172705542392567,"5","EDIL3"
"C1QTNF4",8.68914854390089e-06,0.870211851846748,0.169,0.094,0.0173782970878018,"5","C1QTNF4"
"KCNJ21",9.07732469927161e-06,0.430202789087212,0.209,0.319,0.0181546493985432,"5","KCNJ2"
"SOX22",9.488392021659e-06,2.10252406106437,0.407,0.319,0.018976784043318,"5","SOX2"
"TPPP2",9.58765412409588e-06,0.905295057749886,0.436,0.358,0.0191753082481918,"5","TPPP"
"SLC12A22",9.67204518670151e-06,1.12131138870785,0.451,0.38,0.019344090373403,"5","SLC12A2"
"MSMO12",1.02422567512103e-05,0.974736351468613,0.27,0.222,0.0204845135024206,"5","MSMO1"
"SLC48A12",1.32760951676106e-05,0.962893628554106,0.422,0.355,0.0265521903352212,"5","SLC48A1"
"SELENOP2",1.37578473583345e-05,0.878844446195609,0.616,0.553,0.027515694716669,"5","SELENOP"
"GPR372",1.41184131911248e-05,0.885219200626848,0.485,0.41,0.0282368263822495,"5","GPR37"
"KIF5C2",1.45619689356556e-05,0.964294633500048,0.384,0.293,0.0291239378713112,"5","KIF5C"
"KLF132",1.45628993387387e-05,0.472553573210171,0.34,0.483,0.0291257986774775,"5","KLF13"
"TTLL72",1.48042723768257e-05,0.858717960830636,0.43,0.364,0.0296085447536514,"5","TTLL7"
"DBI2",1.53755307593454e-05,1.08380062149481,0.512,0.451,0.0307510615186909,"5","DBI"
"FABP51",1.78727108396813e-05,0.594797898039855,0.253,0.175,0.0357454216793626,"5","FABP5"
"FAM13C2",1.976826998316e-05,0.481771912868825,0.18,0.221,0.0395365399663201,"5","FAM13C"
"KCNMB42",2.14412004255793e-05,0.537497941615654,0.279,0.406,0.0428824008511587,"5","KCNMB4"
"CALM22",2.2232627285141e-05,0.515290490734821,0.747,0.794,0.0444652545702819,"5","CALM2"
"LIMCH12",2.39195498355774e-05,0.716634803985372,0.398,0.312,0.0478390996711549,"5","LIMCH1"
"PRDX12",2.42710777253154e-05,0.835774941187859,0.637,0.617,0.0485421554506308,"5","PRDX1"
"MOSPD22",2.97790976019686e-05,0.422758605287211,0.119,0.231,0.0595581952039373,"5","MOSPD2"
"KCNQ1OT12",4.59521117299681e-05,0.277433674887561,0.23,0.337,0.0919042234599362,"5","KCNQ1OT1"
